"candidate_name","contributor_name","total_contributed","contribution_size"
"KATIE WILSON","SMALL CONTRIBUTIONS (<=$150)-KATIE WILSON1276",78.5340314136126,"SMALL (<=$150)"
"KATIE WILSON","SMALL CONTRIBUTIONS (<=$150)-KATIE WILSON1277",78.5340314136126,"SMALL (<=$150)"
"KATIE WILSON","SMALL CONTRIBUTIONS (<=$150)-KATIE WILSON1278",78.5340314136126,"SMALL (<=$150)"
"KATIE WILSON","SMALL CONTRIBUTIONS (<=$150)-KATIE WILSON1279",78.5340314136126,"SMALL (<=$150)"
"KATIE WILSON","SMALL CONTRIBUTIONS (<=$150)-KATIE WILSON1280",78.5340314136126,"SMALL (<=$150)"
"KATIE WILSON","SMALL CONTRIBUTIONS (<=$150)-KATIE WILSON1281",78.5340314136126,"SMALL (<=$150)"
"KATIE WILSON","SMALL CONTRIBUTIONS (<=$150)-KATIE WILSON1282",78.5340314136126,"SMALL (<=$150)"
"KATIE WILSON","SMALL CONTRIBUTIONS (<=$150)-KATIE WILSON1283",78.5340314136126,"SMALL (<=$150)"
"KATIE WILSON","SMALL CONTRIBUTIONS (<=$150)-KATIE WILSON1284",78.5340314136126,"SMALL (<=$150)"
"KATIE WILSON","SMALL CONTRIBUTIONS (<=$150)-KATIE WILSON1285",78.5340314136126,"SMALL (<=$150)"
"KATIE WILSON","SMALL CONTRIBUTIONS (<=$150)-KATIE WILSON1286",78.5340314136126,"SMALL (<=$150)"
"KATIE WILSON","SMALL CONTRIBUTIONS (<=$150)-KATIE WILSON1287",78.5340314136126,"SMALL (<=$150)"
"KATIE WILSON","SMALL CONTRIBUTIONS (<=$150)-KATIE WILSON1288",78.5340314136126,"SMALL (<=$150)"
"KATIE WILSON","SMALL CONTRIBUTIONS (<=$150)-KATIE WILSON1289",78.5340314136126,"SMALL (<=$150)"
"KATIE WILSON","SMALL CONTRIBUTIONS (<=$150)-KATIE WILSON1290",78.5340314136126,"SMALL (<=$150)"
"KATIE WILSON","SMALL CONTRIBUTIONS (<=$150)-KATIE WILSON1291",78.5340314136126,"SMALL (<=$150)"
"KATIE WILSON","SMALL CONTRIBUTIONS (<=$150)-KATIE WILSON1292",78.5340314136126,"SMALL (<=$150)"
"KATIE WILSON","SMALL CONTRIBUTIONS (<=$150)-KATIE WILSON1293",78.5340314136126,"SMALL (<=$150)"
"KATIE WILSON","SMALL CONTRIBUTIONS (<=$150)-KATIE WILSON1294",78.5340314136126,"SMALL (<=$150)"
"KATIE WILSON","SMALL CONTRIBUTIONS (<=$150)-KATIE WILSON1295",78.5340314136126,"SMALL (<=$150)"
"KATIE WILSON","SMALL CONTRIBUTIONS (<=$150)-KATIE WILSON1296",78.5340314136126,"SMALL (<=$150)"
"KATIE WILSON","CRANFORD MARYKYLIE",100,"SMALL (<=$150)"
"KATIE WILSON","GROVES KASHINA",110,"SMALL (<=$150)"
"KATIE WILSON","MORRISON DIANE",160,"MEDIUM (<=$1000)"
"KATIE WILSON","JUSTICE MACGREGOR K",100,"SMALL (<=$150)"
"KATIE WILSON","PRESSPRICH EMILY",110,"SMALL (<=$150)"
"KATIE WILSON","ZAKAI YOCHI",260,"MEDIUM (<=$1000)"
"KATIE WILSON","CROCKER ANDREW",100,"SMALL (<=$150)"
"KATIE WILSON","KAPNER DANIEL",110,"SMALL (<=$150)"
"KATIE WILSON","BRUNETTE KATE",110,"SMALL (<=$150)"
"KATIE WILSON","KREUZER JARED",110,"SMALL (<=$150)"
"KATIE WILSON","SAUERLENDER KATHERINE",110,"SMALL (<=$150)"
"KATIE WILSON","BALDUS GRACE",120,"SMALL (<=$150)"
"KATIE WILSON","AUERBACH MARC",110,"SMALL (<=$150)"
"KATIE WILSON","IRANI DARIUS",110,"SMALL (<=$150)"
"KATIE WILSON","BRUNETTE SALLY",200,"MEDIUM (<=$1000)"
"KATIE WILSON","SIMPSON PATRICIA",110,"SMALL (<=$150)"
"KATIE WILSON","INDEN CASSIDY",110,"SMALL (<=$150)"
"KATIE WILSON","OJALVO DANIEL",200,"MEDIUM (<=$1000)"
"KATIE WILSON","GONZALEZ JONATAN",275,"MEDIUM (<=$1000)"
"KATIE WILSON","BARTELS ANGELA",35,"SMALL (<=$150)"
"KATIE WILSON","DE NONNO APRIL",125,"SMALL (<=$150)"
"KATIE WILSON","STEWARD JOSS",200,"MEDIUM (<=$1000)"
"KATIE WILSON","FINNELL MATTHEW S",110,"SMALL (<=$150)"
"KATIE WILSON","HIGHLEYMAN LOUISE",50,"SMALL (<=$150)"
"KATIE WILSON","SANDY CHRISTIAN",110,"SMALL (<=$150)"
"KATIE WILSON","TSIANG JACLYN",110,"SMALL (<=$150)"
"KATIE WILSON","GAUSSOIN ALECIA",110,"SMALL (<=$150)"
"KATIE WILSON","BRADY PATRICK",650,"MEDIUM (<=$1000)"
"KATIE WILSON","MOORE HILARY",110,"SMALL (<=$150)"
"KATIE WILSON","SCHIERON SARAH",100,"SMALL (<=$150)"
"KATIE WILSON","BERNSTEIN LAURA",110,"SMALL (<=$150)"
"KATIE WILSON","CLEGHORN WHITNEY",120,"SMALL (<=$150)"
"KATIE WILSON","SILVERTON LAURA",650,"MEDIUM (<=$1000)"
"KATIE WILSON","PARDEE SYDNEY",100,"SMALL (<=$150)"
"KATIE WILSON","SMALL CONTRIBUTIONS (<=$150)-KATIE WILSON1297",80.1236749116608,"SMALL (<=$150)"
"KATIE WILSON","SMALL CONTRIBUTIONS (<=$150)-KATIE WILSON1298",80.1236749116608,"SMALL (<=$150)"
"KATIE WILSON","SMALL CONTRIBUTIONS (<=$150)-KATIE WILSON1299",80.1236749116608,"SMALL (<=$150)"
"KATIE WILSON","SMALL CONTRIBUTIONS (<=$150)-KATIE WILSON1300",80.1236749116608,"SMALL (<=$150)"
"KATIE WILSON","SMALL CONTRIBUTIONS (<=$150)-KATIE WILSON1301",80.1236749116608,"SMALL (<=$150)"
"KATIE WILSON","SMALL CONTRIBUTIONS (<=$150)-KATIE WILSON1302",80.1236749116608,"SMALL (<=$150)"
"KATIE WILSON","SMALL CONTRIBUTIONS (<=$150)-KATIE WILSON1303",80.1236749116608,"SMALL (<=$150)"
"KATIE WILSON","SMALL CONTRIBUTIONS (<=$150)-KATIE WILSON1304",80.1236749116608,"SMALL (<=$150)"
"KATIE WILSON","SMALL CONTRIBUTIONS (<=$150)-KATIE WILSON1305",80.1236749116608,"SMALL (<=$150)"
"KATIE WILSON","SMALL CONTRIBUTIONS (<=$150)-KATIE WILSON1306",80.1236749116608,"SMALL (<=$150)"
"KATIE WILSON","SMALL CONTRIBUTIONS (<=$150)-KATIE WILSON1307",80.1236749116608,"SMALL (<=$150)"
"KATIE WILSON","SMALL CONTRIBUTIONS (<=$150)-KATIE WILSON1308",80.1236749116608,"SMALL (<=$150)"
"KATIE WILSON","SMALL CONTRIBUTIONS (<=$150)-KATIE WILSON1309",80.1236749116608,"SMALL (<=$150)"
"KATIE WILSON","SMALL CONTRIBUTIONS (<=$150)-KATIE WILSON1310",80.1236749116608,"SMALL (<=$150)"
"KATIE WILSON","SMALL CONTRIBUTIONS (<=$150)-KATIE WILSON1311",80.1236749116608,"SMALL (<=$150)"
"KATIE WILSON","SMALL CONTRIBUTIONS (<=$150)-KATIE WILSON1312",80.1236749116608,"SMALL (<=$150)"
"KATIE WILSON","SMALL CONTRIBUTIONS (<=$150)-KATIE WILSON1313",80.1236749116608,"SMALL (<=$150)"
"KATIE WILSON","SMALL CONTRIBUTIONS (<=$150)-KATIE WILSON1314",80.1236749116608,"SMALL (<=$150)"
"KATIE WILSON","SMALL CONTRIBUTIONS (<=$150)-KATIE WILSON1315",80.1236749116608,"SMALL (<=$150)"
"KATIE WILSON","SMALL CONTRIBUTIONS (<=$150)-KATIE WILSON1316",80.1236749116608,"SMALL (<=$150)"
"KATIE WILSON","SMALL CONTRIBUTIONS (<=$150)-KATIE WILSON1317",80.1236749116608,"SMALL (<=$150)"
"KATIE WILSON","SMALL CONTRIBUTIONS (<=$150)-KATIE WILSON1318",80.1236749116608,"SMALL (<=$150)"
"KATIE WILSON","SMALL CONTRIBUTIONS (<=$150)-KATIE WILSON1319",80.1236749116608,"SMALL (<=$150)"
"KATIE WILSON","SMALL CONTRIBUTIONS (<=$150)-KATIE WILSON1320",80.1236749116608,"SMALL (<=$150)"
"KATIE WILSON","SMALL CONTRIBUTIONS (<=$150)-KATIE WILSON1321",80.1236749116608,"SMALL (<=$150)"
"KATIE WILSON","SMALL CONTRIBUTIONS (<=$150)-KATIE WILSON1322",80.1236749116608,"SMALL (<=$150)"
"KATIE WILSON","SMALL CONTRIBUTIONS (<=$150)-KATIE WILSON1323",80.1236749116608,"SMALL (<=$150)"
"KATIE WILSON","SMALL CONTRIBUTIONS (<=$150)-KATIE WILSON1324",80.1236749116608,"SMALL (<=$150)"
"KATIE WILSON","SMALL CONTRIBUTIONS (<=$150)-KATIE WILSON1325",80.1236749116608,"SMALL (<=$150)"
"KATIE WILSON","SMALL CONTRIBUTIONS (<=$150)-KATIE WILSON1326",80.1236749116608,"SMALL (<=$150)"
"KATIE WILSON","SMALL CONTRIBUTIONS (<=$150)-KATIE WILSON1327",80.1236749116608,"SMALL (<=$150)"
"KATIE WILSON","SMALL CONTRIBUTIONS (<=$150)-KATIE WILSON1328",80.1236749116608,"SMALL (<=$150)"
"KATIE WILSON","SMALL CONTRIBUTIONS (<=$150)-KATIE WILSON1329",80.1236749116608,"SMALL (<=$150)"
"KATIE WILSON","SMALL CONTRIBUTIONS (<=$150)-KATIE WILSON1330",80.1236749116608,"SMALL (<=$150)"
"KATIE WILSON","SMALL CONTRIBUTIONS (<=$150)-KATIE WILSON1331",80.1236749116608,"SMALL (<=$150)"
"KATIE WILSON","SMALL CONTRIBUTIONS (<=$150)-KATIE WILSON1332",80.1236749116608,"SMALL (<=$150)"
"KATIE WILSON","SMALL CONTRIBUTIONS (<=$150)-KATIE WILSON1333",80.1236749116608,"SMALL (<=$150)"
"KATIE WILSON","SMALL CONTRIBUTIONS (<=$150)-KATIE WILSON1334",80.1236749116608,"SMALL (<=$150)"
"KATIE WILSON","SMALL CONTRIBUTIONS (<=$150)-KATIE WILSON1335",80.1236749116608,"SMALL (<=$150)"
"KATIE WILSON","SMALL CONTRIBUTIONS (<=$150)-KATIE WILSON1336",80.1236749116608,"SMALL (<=$150)"
"KATIE WILSON","SMALL CONTRIBUTIONS (<=$150)-KATIE WILSON1337",80.1236749116608,"SMALL (<=$150)"
"KATIE WILSON","SMALL CONTRIBUTIONS (<=$150)-KATIE WILSON1338",80.1236749116608,"SMALL (<=$150)"
"KATIE WILSON","SMALL CONTRIBUTIONS (<=$150)-KATIE WILSON1339",80.1236749116608,"SMALL (<=$150)"
"KATIE WILSON","SMALL CONTRIBUTIONS (<=$150)-KATIE WILSON1340",80.1236749116608,"SMALL (<=$150)"
"KATIE WILSON","SMALL CONTRIBUTIONS (<=$150)-KATIE WILSON1341",80.1236749116608,"SMALL (<=$150)"
"KATIE WILSON","SMALL CONTRIBUTIONS (<=$150)-KATIE WILSON1342",80.1236749116608,"SMALL (<=$150)"
"KATIE WILSON","SMALL CONTRIBUTIONS (<=$150)-KATIE WILSON1343",80.1236749116608,"SMALL (<=$150)"
"KATIE WILSON","SMALL CONTRIBUTIONS (<=$150)-KATIE WILSON1344",80.1236749116608,"SMALL (<=$150)"
"KATIE WILSON","SMALL CONTRIBUTIONS (<=$150)-KATIE WILSON1345",80.1236749116608,"SMALL (<=$150)"
"KATIE WILSON","SMALL CONTRIBUTIONS (<=$150)-KATIE WILSON1346",80.1236749116608,"SMALL (<=$150)"
"KATIE WILSON","SMALL CONTRIBUTIONS (<=$150)-KATIE WILSON1347",80.1236749116608,"SMALL (<=$150)"
"KATIE WILSON","SMALL CONTRIBUTIONS (<=$150)-KATIE WILSON1348",80.1236749116608,"SMALL (<=$150)"
"KATIE WILSON","SMALL CONTRIBUTIONS (<=$150)-KATIE WILSON1349",80.1236749116608,"SMALL (<=$150)"
"KATIE WILSON","SMALL CONTRIBUTIONS (<=$150)-KATIE WILSON1350",80.1236749116608,"SMALL (<=$150)"
"KATIE WILSON","SMALL CONTRIBUTIONS (<=$150)-KATIE WILSON1351",80.1236749116608,"SMALL (<=$150)"
"KATIE WILSON","SMALL CONTRIBUTIONS (<=$150)-KATIE WILSON1352",80.1236749116608,"SMALL (<=$150)"
"KATIE WILSON","SMALL CONTRIBUTIONS (<=$150)-KATIE WILSON1353",80.1236749116608,"SMALL (<=$150)"
"KATIE WILSON","SMALL CONTRIBUTIONS (<=$150)-KATIE WILSON1354",80.1236749116608,"SMALL (<=$150)"
"KATIE WILSON","SMALL CONTRIBUTIONS (<=$150)-KATIE WILSON1355",80.1236749116608,"SMALL (<=$150)"
"KATIE WILSON","SMALL CONTRIBUTIONS (<=$150)-KATIE WILSON1356",80.1236749116608,"SMALL (<=$150)"
"KATIE WILSON","SMALL CONTRIBUTIONS (<=$150)-KATIE WILSON1357",80.1236749116608,"SMALL (<=$150)"
"KATIE WILSON","SMALL CONTRIBUTIONS (<=$150)-KATIE WILSON1358",80.1236749116608,"SMALL (<=$150)"
"KATIE WILSON","SMALL CONTRIBUTIONS (<=$150)-KATIE WILSON1359",80.1236749116608,"SMALL (<=$150)"
"KATIE WILSON","SMALL CONTRIBUTIONS (<=$150)-KATIE WILSON1360",80.1236749116608,"SMALL (<=$150)"
"KATIE WILSON","SMALL CONTRIBUTIONS (<=$150)-KATIE WILSON1361",80.1236749116608,"SMALL (<=$150)"
"KATIE WILSON","SMALL CONTRIBUTIONS (<=$150)-KATIE WILSON1362",80.1236749116608,"SMALL (<=$150)"
"KATIE WILSON","SMALL CONTRIBUTIONS (<=$150)-KATIE WILSON1363",80.1236749116608,"SMALL (<=$150)"
"KATIE WILSON","SMALL CONTRIBUTIONS (<=$150)-KATIE WILSON1364",80.1236749116608,"SMALL (<=$150)"
"KATIE WILSON","SMALL CONTRIBUTIONS (<=$150)-KATIE WILSON1365",80.1236749116608,"SMALL (<=$150)"
"KATIE WILSON","SMALL CONTRIBUTIONS (<=$150)-KATIE WILSON1366",80.1236749116608,"SMALL (<=$150)"
"KATIE WILSON","SMALL CONTRIBUTIONS (<=$150)-KATIE WILSON1367",80.1236749116608,"SMALL (<=$150)"
"KATIE WILSON","SMALL CONTRIBUTIONS (<=$150)-KATIE WILSON1368",80.1236749116608,"SMALL (<=$150)"
"KATIE WILSON","SMALL CONTRIBUTIONS (<=$150)-KATIE WILSON1369",80.1236749116608,"SMALL (<=$150)"
"KATIE WILSON","SMALL CONTRIBUTIONS (<=$150)-KATIE WILSON1370",80.1236749116608,"SMALL (<=$150)"
"KATIE WILSON","SMALL CONTRIBUTIONS (<=$150)-KATIE WILSON1371",80.1236749116608,"SMALL (<=$150)"
"KATIE WILSON","SMALL CONTRIBUTIONS (<=$150)-KATIE WILSON1372",80.1236749116608,"SMALL (<=$150)"
"KATIE WILSON","SMALL CONTRIBUTIONS (<=$150)-KATIE WILSON1373",80.1236749116608,"SMALL (<=$150)"
"KATIE WILSON","SMALL CONTRIBUTIONS (<=$150)-KATIE WILSON1374",80.1236749116608,"SMALL (<=$150)"
"KATIE WILSON","SMALL CONTRIBUTIONS (<=$150)-KATIE WILSON1375",80.1236749116608,"SMALL (<=$150)"
"KATIE WILSON","SMALL CONTRIBUTIONS (<=$150)-KATIE WILSON1376",80.1236749116608,"SMALL (<=$150)"
"KATIE WILSON","SMALL CONTRIBUTIONS (<=$150)-KATIE WILSON1377",80.1236749116608,"SMALL (<=$150)"
"KATIE WILSON","SMALL CONTRIBUTIONS (<=$150)-KATIE WILSON1378",80.1236749116608,"SMALL (<=$150)"
"KATIE WILSON","SMALL CONTRIBUTIONS (<=$150)-KATIE WILSON1379",80.1236749116608,"SMALL (<=$150)"
"KATIE WILSON","SMALL CONTRIBUTIONS (<=$150)-KATIE WILSON1380",80.1236749116608,"SMALL (<=$150)"
"KATIE WILSON","SMALL CONTRIBUTIONS (<=$150)-KATIE WILSON1381",80.1236749116608,"SMALL (<=$150)"
"KATIE WILSON","SMALL CONTRIBUTIONS (<=$150)-KATIE WILSON1382",80.1236749116608,"SMALL (<=$150)"
"KATIE WILSON","SMALL CONTRIBUTIONS (<=$150)-KATIE WILSON1383",80.1236749116608,"SMALL (<=$150)"
"KATIE WILSON","SMALL CONTRIBUTIONS (<=$150)-KATIE WILSON1384",80.1236749116608,"SMALL (<=$150)"
"KATIE WILSON","SMALL CONTRIBUTIONS (<=$150)-KATIE WILSON1385",80.1236749116608,"SMALL (<=$150)"
"KATIE WILSON","SMALL CONTRIBUTIONS (<=$150)-KATIE WILSON1386",80.1236749116608,"SMALL (<=$150)"
"KATIE WILSON","SMALL CONTRIBUTIONS (<=$150)-KATIE WILSON1387",80.1236749116608,"SMALL (<=$150)"
"KATIE WILSON","SMALL CONTRIBUTIONS (<=$150)-KATIE WILSON1388",80.1236749116608,"SMALL (<=$150)"
"KATIE WILSON","SMALL CONTRIBUTIONS (<=$150)-KATIE WILSON1389",80.1236749116608,"SMALL (<=$150)"
"KATIE WILSON","SMALL CONTRIBUTIONS (<=$150)-KATIE WILSON1390",80.1236749116608,"SMALL (<=$150)"
"KATIE WILSON","SMALL CONTRIBUTIONS (<=$150)-KATIE WILSON1391",80.1236749116608,"SMALL (<=$150)"
"KATIE WILSON","SMALL CONTRIBUTIONS (<=$150)-KATIE WILSON1392",80.1236749116608,"SMALL (<=$150)"
"KATIE WILSON","SMALL CONTRIBUTIONS (<=$150)-KATIE WILSON1393",80.1236749116608,"SMALL (<=$150)"
"KATIE WILSON","SMALL CONTRIBUTIONS (<=$150)-KATIE WILSON1394",80.1236749116608,"SMALL (<=$150)"
"KATIE WILSON","SMALL CONTRIBUTIONS (<=$150)-KATIE WILSON1395",80.1236749116608,"SMALL (<=$150)"
"KATIE WILSON","SMALL CONTRIBUTIONS (<=$150)-KATIE WILSON1396",80.1236749116608,"SMALL (<=$150)"
"KATIE WILSON","SMALL CONTRIBUTIONS (<=$150)-KATIE WILSON1397",80.1236749116608,"SMALL (<=$150)"
"KATIE WILSON","SMALL CONTRIBUTIONS (<=$150)-KATIE WILSON1398",80.1236749116608,"SMALL (<=$150)"
"KATIE WILSON","SMALL CONTRIBUTIONS (<=$150)-KATIE WILSON1399",80.1236749116608,"SMALL (<=$150)"
"KATIE WILSON","SMALL CONTRIBUTIONS (<=$150)-KATIE WILSON1400",80.1236749116608,"SMALL (<=$150)"
"KATIE WILSON","SMALL CONTRIBUTIONS (<=$150)-KATIE WILSON1401",80.1236749116608,"SMALL (<=$150)"
"KATIE WILSON","SMALL CONTRIBUTIONS (<=$150)-KATIE WILSON1402",80.1236749116608,"SMALL (<=$150)"
"KATIE WILSON","SMALL CONTRIBUTIONS (<=$150)-KATIE WILSON1403",80.1236749116608,"SMALL (<=$150)"
"KATIE WILSON","SMALL CONTRIBUTIONS (<=$150)-KATIE WILSON1404",80.1236749116608,"SMALL (<=$150)"
"KATIE WILSON","SMALL CONTRIBUTIONS (<=$150)-KATIE WILSON1405",80.1236749116608,"SMALL (<=$150)"
"KATIE WILSON","SMALL CONTRIBUTIONS (<=$150)-KATIE WILSON1406",80.1236749116608,"SMALL (<=$150)"
"KATIE WILSON","SMALL CONTRIBUTIONS (<=$150)-KATIE WILSON1407",80.1236749116608,"SMALL (<=$150)"
"KATIE WILSON","SMALL CONTRIBUTIONS (<=$150)-KATIE WILSON1408",80.1236749116608,"SMALL (<=$150)"
"KATIE WILSON","SMALL CONTRIBUTIONS (<=$150)-KATIE WILSON1409",80.1236749116608,"SMALL (<=$150)"
"KATIE WILSON","SMALL CONTRIBUTIONS (<=$150)-KATIE WILSON1410",80.1236749116608,"SMALL (<=$150)"
"KATIE WILSON","SMALL CONTRIBUTIONS (<=$150)-KATIE WILSON1411",80.1236749116608,"SMALL (<=$150)"
"KATIE WILSON","SMALL CONTRIBUTIONS (<=$150)-KATIE WILSON1412",80.1236749116608,"SMALL (<=$150)"
"KATIE WILSON","SMALL CONTRIBUTIONS (<=$150)-KATIE WILSON1413",80.1236749116608,"SMALL (<=$150)"
"KATIE WILSON","SMALL CONTRIBUTIONS (<=$150)-KATIE WILSON1414",80.1236749116608,"SMALL (<=$150)"
"KATIE WILSON","SMALL CONTRIBUTIONS (<=$150)-KATIE WILSON1415",80.1236749116608,"SMALL (<=$150)"
"KATIE WILSON","SMALL CONTRIBUTIONS (<=$150)-KATIE WILSON1416",80.1236749116608,"SMALL (<=$150)"
"KATIE WILSON","SMALL CONTRIBUTIONS (<=$150)-KATIE WILSON1417",80.1236749116608,"SMALL (<=$150)"
"KATIE WILSON","SMALL CONTRIBUTIONS (<=$150)-KATIE WILSON1418",80.1236749116608,"SMALL (<=$150)"
"KATIE WILSON","SMALL CONTRIBUTIONS (<=$150)-KATIE WILSON1419",80.1236749116608,"SMALL (<=$150)"
"KATIE WILSON","SMALL CONTRIBUTIONS (<=$150)-KATIE WILSON1420",80.1236749116608,"SMALL (<=$150)"
"KATIE WILSON","SMALL CONTRIBUTIONS (<=$150)-KATIE WILSON1421",80.1236749116608,"SMALL (<=$150)"
"KATIE WILSON","SMALL CONTRIBUTIONS (<=$150)-KATIE WILSON1422",80.1236749116608,"SMALL (<=$150)"
"KATIE WILSON","SMALL CONTRIBUTIONS (<=$150)-KATIE WILSON1423",80.1236749116608,"SMALL (<=$150)"
"KATIE WILSON","SMALL CONTRIBUTIONS (<=$150)-KATIE WILSON1424",80.1236749116608,"SMALL (<=$150)"
"KATIE WILSON","SMALL CONTRIBUTIONS (<=$150)-KATIE WILSON1425",80.1236749116608,"SMALL (<=$150)"
"KATIE WILSON","SMALL CONTRIBUTIONS (<=$150)-KATIE WILSON1426",80.1236749116608,"SMALL (<=$150)"
"KATIE WILSON","SMALL CONTRIBUTIONS (<=$150)-KATIE WILSON1427",80.1236749116608,"SMALL (<=$150)"
"KATIE WILSON","SMALL CONTRIBUTIONS (<=$150)-KATIE WILSON1428",80.1236749116608,"SMALL (<=$150)"
"KATIE WILSON","SMALL CONTRIBUTIONS (<=$150)-KATIE WILSON1429",80.1236749116608,"SMALL (<=$150)"
"KATIE WILSON","SMALL CONTRIBUTIONS (<=$150)-KATIE WILSON1430",80.1236749116608,"SMALL (<=$150)"
"KATIE WILSON","SMALL CONTRIBUTIONS (<=$150)-KATIE WILSON1431",80.1236749116608,"SMALL (<=$150)"
"KATIE WILSON","SMALL CONTRIBUTIONS (<=$150)-KATIE WILSON1432",80.1236749116608,"SMALL (<=$150)"
"KATIE WILSON","SMALL CONTRIBUTIONS (<=$150)-KATIE WILSON1433",80.1236749116608,"SMALL (<=$150)"
"KATIE WILSON","SMALL CONTRIBUTIONS (<=$150)-KATIE WILSON1434",80.1236749116608,"SMALL (<=$150)"
"KATIE WILSON","SMALL CONTRIBUTIONS (<=$150)-KATIE WILSON1435",80.1236749116608,"SMALL (<=$150)"
"KATIE WILSON","SMALL CONTRIBUTIONS (<=$150)-KATIE WILSON1436",80.1236749116608,"SMALL (<=$150)"
"KATIE WILSON","SMALL CONTRIBUTIONS (<=$150)-KATIE WILSON1437",80.1236749116608,"SMALL (<=$150)"
"KATIE WILSON","SMALL CONTRIBUTIONS (<=$150)-KATIE WILSON1438",80.1236749116608,"SMALL (<=$150)"
"KATIE WILSON","SMALL CONTRIBUTIONS (<=$150)-KATIE WILSON1439",80.1236749116608,"SMALL (<=$150)"
"KATIE WILSON","SMALL CONTRIBUTIONS (<=$150)-KATIE WILSON1440",80.1236749116608,"SMALL (<=$150)"
"KATIE WILSON","SMALL CONTRIBUTIONS (<=$150)-KATIE WILSON1441",80.1236749116608,"SMALL (<=$150)"
"KATIE WILSON","SMALL CONTRIBUTIONS (<=$150)-KATIE WILSON1442",80.1236749116608,"SMALL (<=$150)"
"KATIE WILSON","SMALL CONTRIBUTIONS (<=$150)-KATIE WILSON1443",80.1236749116608,"SMALL (<=$150)"
"KATIE WILSON","SMALL CONTRIBUTIONS (<=$150)-KATIE WILSON1444",80.1236749116608,"SMALL (<=$150)"
"KATIE WILSON","SMALL CONTRIBUTIONS (<=$150)-KATIE WILSON1445",80.1236749116608,"SMALL (<=$150)"
"KATIE WILSON","SMALL CONTRIBUTIONS (<=$150)-KATIE WILSON1446",80.1236749116608,"SMALL (<=$150)"
"KATIE WILSON","SMALL CONTRIBUTIONS (<=$150)-KATIE WILSON1447",80.1236749116608,"SMALL (<=$150)"
"KATIE WILSON","SMALL CONTRIBUTIONS (<=$150)-KATIE WILSON1448",80.1236749116608,"SMALL (<=$150)"
"KATIE WILSON","SMALL CONTRIBUTIONS (<=$150)-KATIE WILSON1449",80.1236749116608,"SMALL (<=$150)"
"KATIE WILSON","SMALL CONTRIBUTIONS (<=$150)-KATIE WILSON1450",80.1236749116608,"SMALL (<=$150)"
"KATIE WILSON","SMALL CONTRIBUTIONS (<=$150)-KATIE WILSON1451",80.1236749116608,"SMALL (<=$150)"
"KATIE WILSON","SMALL CONTRIBUTIONS (<=$150)-KATIE WILSON1452",80.1236749116608,"SMALL (<=$150)"
"KATIE WILSON","SMALL CONTRIBUTIONS (<=$150)-KATIE WILSON1453",80.1236749116608,"SMALL (<=$150)"
"KATIE WILSON","SMALL CONTRIBUTIONS (<=$150)-KATIE WILSON1454",80.1236749116608,"SMALL (<=$150)"
"KATIE WILSON","SMALL CONTRIBUTIONS (<=$150)-KATIE WILSON1455",80.1236749116608,"SMALL (<=$150)"
"KATIE WILSON","SMALL CONTRIBUTIONS (<=$150)-KATIE WILSON1456",80.1236749116608,"SMALL (<=$150)"
"KATIE WILSON","SMALL CONTRIBUTIONS (<=$150)-KATIE WILSON1457",80.1236749116608,"SMALL (<=$150)"
"KATIE WILSON","SMALL CONTRIBUTIONS (<=$150)-KATIE WILSON1458",80.1236749116608,"SMALL (<=$150)"
"KATIE WILSON","SMALL CONTRIBUTIONS (<=$150)-KATIE WILSON1459",80.1236749116608,"SMALL (<=$150)"
"KATIE WILSON","SMALL CONTRIBUTIONS (<=$150)-KATIE WILSON1460",80.1236749116608,"SMALL (<=$150)"
"KATIE WILSON","SMALL CONTRIBUTIONS (<=$150)-KATIE WILSON1461",80.1236749116608,"SMALL (<=$150)"
"KATIE WILSON","SMALL CONTRIBUTIONS (<=$150)-KATIE WILSON1462",80.1236749116608,"SMALL (<=$150)"
"KATIE WILSON","SMALL CONTRIBUTIONS (<=$150)-KATIE WILSON1463",80.1236749116608,"SMALL (<=$150)"
"KATIE WILSON","SMALL CONTRIBUTIONS (<=$150)-KATIE WILSON1464",80.1236749116608,"SMALL (<=$150)"
"KATIE WILSON","SMALL CONTRIBUTIONS (<=$150)-KATIE WILSON1465",80.1236749116608,"SMALL (<=$150)"
"KATIE WILSON","SMALL CONTRIBUTIONS (<=$150)-KATIE WILSON1466",80.1236749116608,"SMALL (<=$150)"
"KATIE WILSON","SMALL CONTRIBUTIONS (<=$150)-KATIE WILSON1467",80.1236749116608,"SMALL (<=$150)"
"KATIE WILSON","SMALL CONTRIBUTIONS (<=$150)-KATIE WILSON1468",80.1236749116608,"SMALL (<=$150)"
"KATIE WILSON","SMALL CONTRIBUTIONS (<=$150)-KATIE WILSON1469",80.1236749116608,"SMALL (<=$150)"
"KATIE WILSON","SMALL CONTRIBUTIONS (<=$150)-KATIE WILSON1470",80.1236749116608,"SMALL (<=$150)"
"KATIE WILSON","SMALL CONTRIBUTIONS (<=$150)-KATIE WILSON1471",80.1236749116608,"SMALL (<=$150)"
"KATIE WILSON","SMALL CONTRIBUTIONS (<=$150)-KATIE WILSON1472",80.1236749116608,"SMALL (<=$150)"
"KATIE WILSON","SMALL CONTRIBUTIONS (<=$150)-KATIE WILSON1473",80.1236749116608,"SMALL (<=$150)"
